concept:name,lifecycle:transition,org:resource,time:timestamp,Activity,Resource,case:concept:name,case:variant,case:variant-index,case:creator
Send Invoice,complete,Sean Manney,2011-03-10 17:59:00+00:00,Send Invoice,Sean Manney,375,Variant 2,2,Fluxicon Disco
Release Supplier's Invoice,start,Karalda Nimwada,2011-03-11 08:29:00+00:00,Release Supplier's Invoice,Karalda Nimwada,375,Variant 2,2,Fluxicon Disco
Release Supplier's Invoice,complete,Karalda Nimwada,2011-03-11 08:31:00+00:00,Release Supplier's Invoice,Karalda Nimwada,375,Variant 2,2,Fluxicon Disco
Authorize Supplier's Invoice payment,start,Pedro Alvares,2011-03-11 08:32:00+00:00,Authorize Supplier's Invoice payment,Pedro Alvares,375,Variant 2,2,Fluxicon Disco
Authorize Supplier's Invoice payment,complete,Pedro Alvares,2011-03-11 08:32:00+00:00,Authorize Supplier's Invoice payment,Pedro Alvares,375,Variant 2,2,Fluxicon Disco
Pay Invoice,start,Karalda Nimwada,2011-03-11 08:42:00+00:00,Pay Invoice,Karalda Nimwada,375,Variant 2,2,Fluxicon Disco
Pay Invoice,complete,Karalda Nimwada,2011-03-11 08:56:00+00:00,Pay Invoice,Karalda Nimwada,375,Variant 2,2,Fluxicon Disco
Create Purchase Requisition,start,Christian Francois,2011-02-23 01:39:00+00:00,Create Purchase Requisition,Christian Francois,376,Variant 1,1,Fluxicon Disco
Create Purchase Requisition,complete,Christian Francois,2011-02-23 01:48:00+00:00,Create Purchase Requisition,Christian Francois,376,Variant 1,1,Fluxicon Disco
Analyze Purchase Requisition,start,Heinz Gutschmidt,2011-02-24 01:56:00+00:00,Analyze Purchase Requisition,Heinz Gutschmidt,376,Variant 1,1,Fluxicon Disco
Analyze Purchase Requisition,complete,Heinz Gutschmidt,2011-02-24 02:03:00+00:00,Analyze Purchase Requisition,Heinz Gutschmidt,376,Variant 1,1,Fluxicon Disco
Create Request for Quotation,start,Francis Odell,2011-02-24 02:11:00+00:00,Create Request for Quotation,Francis Odell,376,Variant 1,1,Fluxicon Disco
Create Request for Quotation,complete,Francis Odell,2011-02-24 02:12:00+00:00,Create Request for Quotation,Francis Odell,376,Variant 1,1,Fluxicon Disco
Analyze Request for Quotation,start,Francois de Perrier,2011-02-24 04:24:00+00:00,Analyze Request for Quotation,Francois de Perrier,376,Variant 1,1,Fluxicon Disco
Analyze Request for Quotation,complete,Francois de Perrier,2011-02-24 04:46:00+00:00,Analyze Request for Quotation,Francois de Perrier,376,Variant 1,1,Fluxicon Disco
Send Request for Quotation to Supplier,start,Francois de Perrier,2011-02-24 15:35:00+00:00,Send Request for Quotation to Supplier,Francois de Perrier,376,Variant 1,1,Fluxicon Disco
Send Request for Quotation to Supplier,complete,Francois de Perrier,2011-02-24 15:55:00+00:00,Send Request for Quotation to Supplier,Francois de Perrier,376,Variant 1,1,Fluxicon Disco
Create Quotation comparison Map,start,Francois de Perrier,2011-02-24 16:59:00+00:00,Create Quotation comparison Map,Francois de Perrier,376,Variant 1,1,Fluxicon Disco
Create Quotation comparison Map,complete,Francois de Perrier,2011-02-24 21:34:00+00:00,Create Quotation comparison Map,Francois de Perrier,376,Variant 1,1,Fluxicon Disco
Analyze Quotation Comparison Map,start,Christian Francois,2011-02-25 03:52:00+00:00,Analyze Quotation Comparison Map,Christian Francois,376,Variant 1,1,Fluxicon Disco
Analyze Quotation Comparison Map,complete,Christian Francois,2011-02-25 04:21:00+00:00,Analyze Quotation Comparison Map,Christian Francois,376,Variant 1,1,Fluxicon Disco
Choose best option,start,Elvira Lores,2011-02-25 04:21:00+00:00,Choose best option,Elvira Lores,376,Variant 1,1,Fluxicon Disco
Choose best option,complete,Elvira Lores,2011-02-25 04:21:00+00:00,Choose best option,Elvira Lores,376,Variant 1,1,Fluxicon Disco
Settle Conditions With Supplier,start,Karel de Groot,2011-02-25 09:30:00+00:00,Settle Conditions With Supplier,Karel de Groot,376,Variant 1,1,Fluxicon Disco
Settle Conditions With Supplier,complete,Karel de Groot,2011-02-25 21:34:00+00:00,Settle Conditions With Supplier,Karel de Groot,376,Variant 1,1,Fluxicon Disco
Create Purchase Order,start,Karel de Groot,2011-02-26 02:43:00+00:00,Create Purchase Order,Karel de Groot,376,Variant 1,1,Fluxicon Disco
Create Purchase Order,complete,Karel de Groot,2011-02-26 02:49:00+00:00,Create Purchase Order,Karel de Groot,376,Variant 1,1,Fluxicon Disco
Confirm Purchase Order,start,Karen Clarens,2011-02-26 13:48:00+00:00,Confirm Purchase Order,Karen Clarens,376,Variant 1,1,Fluxicon Disco
Confirm Purchase Order,complete,Karen Clarens,2011-02-26 14:21:00+00:00,Confirm Purchase Order,Karen Clarens,376,Variant 1,1,Fluxicon Disco
Deliver Goods Services,start,Carmen Finacse,2011-02-27 09:28:00+00:00,Deliver Goods Services,Carmen Finacse,376,Variant 1,1,Fluxicon Disco
Deliver Goods Services,complete,Carmen Finacse,2011-02-27 13:19:00+00:00,Deliver Goods Services,Carmen Finacse,376,Variant 1,1,Fluxicon Disco
Release Purchase Order,start,Alberto Duport,2011-02-27 21:03:00+00:00,Release Purchase Order,Alberto Duport,376,Variant 1,1,Fluxicon Disco
Release Purchase Order,complete,Alberto Duport,2011-02-27 21:04:00+00:00,Release Purchase Order,Alberto Duport,376,Variant 1,1,Fluxicon Disco
Approve Purchase Order for payment,start,Magdalena Predutta,2011-02-28 06:21:00+00:00,Approve Purchase Order for payment,Magdalena Predutta,376,Variant 1,1,Fluxicon Disco
Approve Purchase Order for payment,complete,Magdalena Predutta,2011-02-28 06:22:00+00:00,Approve Purchase Order for payment,Magdalena Predutta,376,Variant 1,1,Fluxicon Disco
Send Invoice,start,Karen Clarens,2011-03-02 15:20:00+00:00,Send Invoice,Karen Clarens,376,Variant 1,1,Fluxicon Disco
Send Invoice,complete,Karen Clarens,2011-03-02 15:20:00+00:00,Send Invoice,Karen Clarens,376,Variant 1,1,Fluxicon Disco
Release Supplier's Invoice,start,Pedro Alvares,2011-03-03 05:33:00+00:00,Release Supplier's Invoice,Pedro Alvares,376,Variant 1,1,Fluxicon Disco
Release Supplier's Invoice,complete,Pedro Alvares,2011-03-03 05:37:00+00:00,Release Supplier's Invoice,Pedro Alvares,376,Variant 1,1,Fluxicon Disco
Authorize Supplier's Invoice payment,start,Karalda Nimwada,2011-03-03 05:37:00+00:00,Authorize Supplier's Invoice payment,Karalda Nimwada,376,Variant 1,1,Fluxicon Disco
Authorize Supplier's Invoice payment,complete,Karalda Nimwada,2011-03-03 05:37:00+00:00,Authorize Supplier's Invoice payment,Karalda Nimwada,376,Variant 1,1,Fluxicon Disco
Pay Invoice,start,Pedro Alvares,2011-03-03 06:08:00+00:00,Pay Invoice,Pedro Alvares,376,Variant 1,1,Fluxicon Disco
Pay Invoice,complete,Pedro Alvares,2011-03-03 06:18:00+00:00,Pay Invoice,Pedro Alvares,376,Variant 1,1,Fluxicon Disco
Create Purchase Requisition,start,Nico Ojenbeer,2011-02-23 19:02:00+00:00,Create Purchase Requisition,Nico Ojenbeer,380,Variant 2,2,Fluxicon Disco
Create Purchase Requisition,complete,Nico Ojenbeer,2011-02-23 19:11:00+00:00,Create Purchase Requisition,Nico Ojenbeer,380,Variant 2,2,Fluxicon Disco
Create Request for Quotation,start,Elvira Lores,2011-02-24 00:25:00+00:00,Create Request for Quotation,Elvira Lores,380,Variant 2,2,Fluxicon Disco
Create Request for Quotation,complete,Elvira Lores,2011-02-24 00:35:00+00:00,Create Request for Quotation,Elvira Lores,380,Variant 2,2,Fluxicon Disco
Analyze Request for Quotation,start,Francois de Perrier,2011-02-25 12:20:00+00:00,Analyze Request for Quotation,Francois de Perrier,380,Variant 2,2,Fluxicon Disco
Analyze Request for Quotation,complete,Francois de Perrier,2011-02-25 12:36:00+00:00,Analyze Request for Quotation,Francois de Perrier,380,Variant 2,2,Fluxicon Disco
Send Request for Quotation to Supplier,start,Francois de Perrier,2011-02-26 12:56:00+00:00,Send Request for Quotation to Supplier,Francois de Perrier,380,Variant 2,2,Fluxicon Disco
Send Request for Quotation to Supplier,complete,Francois de Perrier,2011-02-26 13:24:00+00:00,Send Request for Quotation to Supplier,Francois de Perrier,380,Variant 2,2,Fluxicon Disco
Create Quotation comparison Map,start,Magdalena Predutta,2011-02-26 14:34:00+00:00,Create Quotation comparison Map,Magdalena Predutta,380,Variant 2,2,Fluxicon Disco
Create Quotation comparison Map,complete,Magdalena Predutta,2011-02-26 19:08:00+00:00,Create Quotation comparison Map,Magdalena Predutta,380,Variant 2,2,Fluxicon Disco
Analyze Quotation Comparison Map,start,Anne Olwada,2011-02-27 02:10:00+00:00,Analyze Quotation Comparison Map,Anne Olwada,380,Variant 2,2,Fluxicon Disco
Analyze Quotation Comparison Map,complete,Anne Olwada,2011-02-27 02:21:00+00:00,Analyze Quotation Comparison Map,Anne Olwada,380,Variant 2,2,Fluxicon Disco
Choose best option,start,Penn Osterwalder,2011-02-27 02:21:00+00:00,Choose best option,Penn Osterwalder,380,Variant 2,2,Fluxicon Disco
Choose best option,complete,Penn Osterwalder,2011-02-27 02:21:00+00:00,Choose best option,Penn Osterwalder,380,Variant 2,2,Fluxicon Disco
Settle Conditions With Supplier,start,Magdalena Predutta,2011-02-28 01:49:00+00:00,Settle Conditions With Supplier,Magdalena Predutta,380,Variant 2,2,Fluxicon Disco
Settle Conditions With Supplier,complete,Magdalena Predutta,2011-02-28 06:21:00+00:00,Settle Conditions With Supplier,Magdalena Predutta,380,Variant 2,2,Fluxicon Disco
Create Purchase Order,start,Magdalena Predutta,2011-02-28 10:46:00+00:00,Create Purchase Order,Magdalena Predutta,380,Variant 2,2,Fluxicon Disco
Create Purchase Order,complete,Magdalena Predutta,2011-02-28 10:55:00+00:00,Create Purchase Order,Magdalena Predutta,380,Variant 2,2,Fluxicon Disco
Confirm Purchase Order,start,Karen Clarens,2011-03-02 15:20:00+00:00,Confirm Purchase Order,Karen Clarens,380,Variant 2,2,Fluxicon Disco
Confirm Purchase Order,complete,Karen Clarens,2011-03-02 15:44:00+00:00,Confirm Purchase Order,Karen Clarens,380,Variant 2,2,Fluxicon Disco
Deliver Goods Services,start,Sean Manney,2011-03-04 12:13:00+00:00,Deliver Goods Services,Sean Manney,380,Variant 2,2,Fluxicon Disco
Deliver Goods Services,complete,Sean Manney,2011-03-04 16:25:00+00:00,Deliver Goods Services,Sean Manney,380,Variant 2,2,Fluxicon Disco
Release Purchase Order,start,Clement Duchot,2011-03-05 00:11:00+00:00,Release Purchase Order,Clement Duchot,380,Variant 2,2,Fluxicon Disco
Release Purchase Order,complete,Clement Duchot,2011-03-05 00:12:00+00:00,Release Purchase Order,Clement Duchot,380,Variant 2,2,Fluxicon Disco
Approve Purchase Order for payment,start,Francois de Perrier,2011-03-05 09:04:00+00:00,Approve Purchase Order for payment,Francois de Perrier,380,Variant 2,2,Fluxicon Disco
Approve Purchase Order for payment,complete,Francois de Perrier,2011-03-05 09:05:00+00:00,Approve Purchase Order for payment,Francois de Perrier,380,Variant 2,2,Fluxicon Disco
Send Invoice,start,Kiu Kan,2011-03-05 22:19:00+00:00,Send Invoice,Kiu Kan,380,Variant 2,2,Fluxicon Disco
Send Invoice,complete,Kiu Kan,2011-03-05 22:19:00+00:00,Send Invoice,Kiu Kan,380,Variant 2,2,Fluxicon Disco
Release Supplier's Invoice,start,Pedro Alvares,2011-03-06 12:55:00+00:00,Release Supplier's Invoice,Pedro Alvares,380,Variant 2,2,Fluxicon Disco
Release Supplier's Invoice,complete,Pedro Alvares,2011-03-06 12:58:00+00:00,Release Supplier's Invoice,Pedro Alvares,380,Variant 2,2,Fluxicon Disco
Authorize Supplier's Invoice payment,start,Karalda Nimwada,2011-03-06 12:58:00+00:00,Authorize Supplier's Invoice payment,Karalda Nimwada,380,Variant 2,2,Fluxicon Disco
Authorize Supplier's Invoice payment,complete,Karalda Nimwada,2011-03-06 12:58:00+00:00,Authorize Supplier's Invoice payment,Karalda Nimwada,380,Variant 2,2,Fluxicon Disco
Pay Invoice,start,Pedro Alvares,2011-03-06 13:26:00+00:00,Pay Invoice,Pedro Alvares,380,Variant 2,2,Fluxicon Disco
Pay Invoice,complete,Pedro Alvares,2011-03-06 13:34:00+00:00,Pay Invoice,Pedro Alvares,380,Variant 2,2,Fluxicon Disco
Create Purchase Requisition,start,Penn Osterwalder,2011-02-23 22:35:00+00:00,Create Purchase Requisition,Penn Osterwalder,381,Variant 2,2,Fluxicon Disco
Create Purchase Requisition,complete,Penn Osterwalder,2011-02-23 23:16:00+00:00,Create Purchase Requisition,Penn Osterwalder,381,Variant 2,2,Fluxicon Disco
Create Request for Quotation,start,Penn Osterwalder,2011-02-24 03:32:00+00:00,Create Request for Quotation,Penn Osterwalder,381,Variant 2,2,Fluxicon Disco
Create Request for Quotation,complete,Penn Osterwalder,2011-02-24 03:40:00+00:00,Create Request for Quotation,Penn Osterwalder,381,Variant 2,2,Fluxicon Disco
Analyze Request for Quotation,start,Karel de Groot,2011-02-24 22:52:00+00:00,Analyze Request for Quotation,Karel de Groot,381,Variant 2,2,Fluxicon Disco
Analyze Request for Quotation,complete,Karel de Groot,2011-02-24 23:19:00+00:00,Analyze Request for Quotation,Karel de Groot,381,Variant 2,2,Fluxicon Disco
Send Request for Quotation to Supplier,start,Karel de Groot,2011-02-26 02:49:00+00:00,Send Request for Quotation to Supplier,Karel de Groot,381,Variant 2,2,Fluxicon Disco
Send Request for Quotation to Supplier,complete,Karel de Groot,2011-02-26 03:14:00+00:00,Send Request for Quotation to Supplier,Karel de Groot,381,Variant 2,2,Fluxicon Disco
Create Quotation comparison Map,start,Karel de Groot,2011-02-26 03:35:00+00:00,Create Quotation comparison Map,Karel de Groot,381,Variant 2,2,Fluxicon Disco
Create Quotation comparison Map,complete,Karel de Groot,2011-02-26 04:32:00+00:00,Create Quotation comparison Map,Karel de Groot,381,Variant 2,2,Fluxicon Disco
Analyze Quotation Comparison Map,start,Esmana Liubiata,2011-02-26 10:21:00+00:00,Analyze Quotation Comparison Map,Esmana Liubiata,381,Variant 2,2,Fluxicon Disco
Analyze Quotation Comparison Map,complete,Esmana Liubiata,2011-02-26 10:44:00+00:00,Analyze Quotation Comparison Map,Esmana Liubiata,381,Variant 2,2,Fluxicon Disco
Choose best option,start,Fjodor Kowalski,2011-02-26 10:44:00+00:00,Choose best option,Fjodor Kowalski,381,Variant 2,2,Fluxicon Disco
Choose best option,complete,Fjodor Kowalski,2011-02-26 10:44:00+00:00,Choose best option,Fjodor Kowalski,381,Variant 2,2,Fluxicon Disco
Settle Conditions With Supplier,start,Francois de Perrier,2011-02-26 14:15:00+00:00,Settle Conditions With Supplier,Francois de Perrier,381,Variant 2,2,Fluxicon Disco
Settle Conditions With Supplier,complete,Francois de Perrier,2011-02-27 03:33:00+00:00,Settle Conditions With Supplier,Francois de Perrier,381,Variant 2,2,Fluxicon Disco
Create Purchase Order,start,Francois de Perrier,2011-02-27 05:06:00+00:00,Create Purchase Order,Francois de Perrier,381,Variant 2,2,Fluxicon Disco
Create Purchase Order,complete,Francois de Perrier,2011-02-27 05:16:00+00:00,Create Purchase Order,Francois de Perrier,381,Variant 2,2,Fluxicon Disco
Confirm Purchase Order,start,Karen Clarens,2011-02-27 22:37:00+00:00,Confirm Purchase Order,Karen Clarens,381,Variant 2,2,Fluxicon Disco
Confirm Purchase Order,complete,Karen Clarens,2011-02-27 22:58:00+00:00,Confirm Purchase Order,Karen Clarens,381,Variant 2,2,Fluxicon Disco
Deliver Goods Services,start,Esmeralda Clay,2011-03-04 01:44:00+00:00,Deliver Goods Services,Esmeralda Clay,381,Variant 2,2,Fluxicon Disco
Deliver Goods Services,complete,Esmeralda Clay,2011-03-04 10:13:00+00:00,Deliver Goods Services,Esmeralda Clay,381,Variant 2,2,Fluxicon Disco
Release Purchase Order,start,Immanuel Karagianni,2011-03-04 18:18:00+00:00,Release Purchase Order,Immanuel Karagianni,381,Variant 2,2,Fluxicon Disco
Release Purchase Order,complete,Immanuel Karagianni,2011-03-04 18:19:00+00:00,Release Purchase Order,Immanuel Karagianni,381,Variant 2,2,Fluxicon Disco
Approve Purchase Order for payment,start,Francois de Perrier,2011-03-05 03:43:00+00:00,Approve Purchase Order for payment,Francois de Perrier,381,Variant 2,2,Fluxicon Disco
Approve Purchase Order for payment,complete,Francois de Perrier,2011-03-05 03:44:00+00:00,Approve Purchase Order for payment,Francois de Perrier,381,Variant 2,2,Fluxicon Disco
Send Invoice,start,Sean Manney,2011-03-10 21:15:00+00:00,Send Invoice,Sean Manney,381,Variant 2,2,Fluxicon Disco
Send Invoice,complete,Sean Manney,2011-03-10 21:15:00+00:00,Send Invoice,Sean Manney,381,Variant 2,2,Fluxicon Disco
Release Supplier's Invoice,start,Pedro Alvares,2011-03-11 11:39:00+00:00,Release Supplier's Invoice,Pedro Alvares,381,Variant 2,2,Fluxicon Disco
Release Supplier's Invoice,complete,Pedro Alvares,2011-03-11 11:43:00+00:00,Release Supplier's Invoice,Pedro Alvares,381,Variant 2,2,Fluxicon Disco
Authorize Supplier's Invoice payment,start,Karalda Nimwada,2011-03-11 11:43:00+00:00,Authorize Supplier's Invoice payment,Karalda Nimwada,381,Variant 2,2,Fluxicon Disco
Authorize Supplier's Invoice payment,complete,Karalda Nimwada,2011-03-11 11:43:00+00:00,Authorize Supplier's Invoice payment,Karalda Nimwada,381,Variant 2,2,Fluxicon Disco
Pay Invoice,start,Karalda Nimwada,2011-03-11 11:53:00+00:00,Pay Invoice,Karalda Nimwada,381,Variant 2,2,Fluxicon Disco
Pay Invoice,complete,Karalda Nimwada,2011-03-11 12:03:00+00:00,Pay Invoice,Karalda Nimwada,381,Variant 2,2,Fluxicon Disco
Create Purchase Requisition,start,Miu Hanwan,2011-02-24 00:02:00+00:00,Create Purchase Requisition,Miu Hanwan,383,Variant 19,19,Fluxicon Disco
Create Purchase Requisition,complete,Miu Hanwan,2011-02-24 00:42:00+00:00,Create Purchase Requisition,Miu Hanwan,383,Variant 19,19,Fluxicon Disco
Create Request for Quotation,start,Kim Passa,2011-02-24 03:13:00+00:00,Create Request for Quotation,Kim Passa,383,Variant 19,19,Fluxicon Disco
Create Request for Quotation,complete,Kim Passa,2011-02-24 03:23:00+00:00,Create Request for Quotation,Kim Passa,383,Variant 19,19,Fluxicon Disco
Analyze Request for Quotation,start,Francois de Perrier,2011-02-24 05:18:00+00:00,Analyze Request for Quotation,Francois de Perrier,383,Variant 19,19,Fluxicon Disco
Analyze Request for Quotation,complete,Francois de Perrier,2011-02-24 05:43:00+00:00,Analyze Request for Quotation,Francois de Perrier,383,Variant 19,19,Fluxicon Disco
Amend Request for Quotation,start,Penn Osterwalder,2011-02-24 06:35:00+00:00,Amend Request for Quotation,Penn Osterwalder,383,Variant 19,19,Fluxicon Disco
Amend Request for Quotation,complete,Penn Osterwalder,2011-02-24 06:40:00+00:00,Amend Request for Quotation,Penn Osterwalder,383,Variant 19,19,Fluxicon Disco
Analyze Request for Quotation,start,Francois de Perrier,2011-02-25 11:57:00+00:00,Analyze Request for Quotation,Francois de Perrier,383,Variant 19,19,Fluxicon Disco
Analyze Request for Quotation,complete,Francois de Perrier,2011-02-25 12:20:00+00:00,Analyze Request for Quotation,Francois de Perrier,383,Variant 19,19,Fluxicon Disco
Amend Request for Quotation,start,Immanuel Karagianni,2011-02-25 13:12:00+00:00,Amend Request for Quotation,Immanuel Karagianni,383,Variant 19,19,Fluxicon Disco
Amend Request for Quotation,complete,Immanuel Karagianni,2011-02-25 13:27:00+00:00,Amend Request for Quotation,Immanuel Karagianni,383,Variant 19,19,Fluxicon Disco
Analyze Request for Quotation,start,Francois de Perrier,2011-03-04 18:01:00+00:00,Analyze Request for Quotation,Francois de Perrier,383,Variant 19,19,Fluxicon Disco
Analyze Request for Quotation,complete,Francois de Perrier,2011-03-04 18:21:00+00:00,Analyze Request for Quotation,Francois de Perrier,383,Variant 19,19,Fluxicon Disco
Create Purchase Requisition,start,Miu Hanwan,2011-02-24 02:47:00+00:00,Create Purchase Requisition,Miu Hanwan,384,Variant 1,1,Fluxicon Disco
